tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,Month-to-month,One year,Two year,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,yj_tenure,yj_monthly_charges,yj_total_charges,MonthlyCharges_over_Median
11,1,55.05,608.15,0,1,0,0,1,0,0,0,-0.7298116152432648,-0.30454077809931057,-0.5410999667106817,-15.3
33,1,19.8,641.35,0,0,0,1,0,1,0,0,0.25978882803406383,-1.5138134611164333,-0.5087069198928683,-50.55
62,1,84.45,4959.15,0,0,1,0,0,0,1,0,1.1039196022329891,0.6589308067983953,1.1370713578172342,14.1
1,0,35.9,35.9,0,1,0,0,0,0,0,1,-1.64951068859475,-0.9511559159413632,-1.7579172004365395,-34.45
16,1,80.75,1321.3,0,1,0,0,1,0,0,0,-0.448619898948372,0.5391751926071938,-0.021843250157214365,10.4
22,1,78.65,1663.75,0,0,1,0,0,0,0,1,-0.1664493239068418,0.47103506144392754,0.15315770585721997,8.3
49,1,61.75,3024.15,0,1,0,0,1,0,0,0,0.7600695254995882,-0.08233909498873025,0.6576172138605381,-8.6
36,1,63.7,2188.5,0,0,1,0,0,1,0,0,0.36221479577601007,-0.017993558382911865,0.3751160018773096,-6.65
42,1,99.45,4138.05,1,1,0,0,0,0,1,0,0.5540920985342753,1.1408138887175208,0.9545906267989167,29.1
4,0,25.2,102.5,1,1,0,0,1,0,0,0,-1.2703041619828765,-1.3224827635831053,-1.406793456286086,-45.15
12,1,74.05,872.65,1,0,1,0,0,0,0,1,-0.6690121449776787,0.32132328065986154,-0.31215476134334824,3.7
31,1,87.6,2724.25,0,1,0,0,0,0,1,0,0.18870045504800334,0.7605937587710909,0.5638453778340862,17.25
5,1,89.15,413.25,0,1,0,0,0,0,1,0,-1.1744883931411274,0.8105234464734496,-0.7638255795574634,18.8
66,1,20.0,1374.2,0,0,0,1,0,1,0,0,1.2016586436086107,-1.5066689564812639,0.007246878779658246,-50.35
15,1,55.0,757.1,1,1,0,0,0,1,0,0,-0.5007629740697964,-0.30620585042693377,-0.40472537863384883,-15.35
64,1,104.4,6692.65,0,0,0,1,1,0,0,0,1.1532048597782154,1.2986738041624333,1.4583298627983463,34.05
10,1,20.05,218.5,0,1,0,0,0,1,0,0,-0.7934821062361607,-1.50488358869731,-1.0863856399161205,-50.3
7,1,89.75,608.8,1,1,0,0,0,0,1,0,-1.0064820089535154,0.8298346116938526,-0.5404532638626997,19.4
29,0,34.3,1004.75,0,1,0,0,0,0,1,0,0.1151106542720647,-1.0061316395182025,-0.21692182171570437,-36.05
57,1,20.65,1125.6,0,0,0,1,1,0,0,0,0.9767885976958255,-1.4834824996172558,-0.13766663249806418,-49.7
46,1,84.25,3847.6,0,1,0,0,0,0,0,1,0.6738832112071088,0.6524671082194867,0.8835530017248642,13.9
53,1,19.65,978.0,0,0,0,1,1,0,0,0,0.8706501574850521,-1.519175046644072,-0.23541770775248747,-50.7
17,1,79.85,1387.35,0,0,1,0,0,1,0,0,-0.3981465169371277,0.5099877227282329,0.014348189544689735,9.5
38,1,20.2,746.05,0,0,0,1,0,0,0,1,0.42796708369087405,-1.4995292931128832,-0.41411785997916073,-50.15
15,1,19.8,304.6,0,0,1,0,0,0,0,1,-0.5007629740697964,-1.5138134611164333,-0.9248002358402324,-50.55
22,0,50.35,1098.85,0,1,0,0,0,0,1,0,-0.1664493239068418,-0.46153427267758995,-0.15464179717285215,-20.0
14,1,85.15,1139.2,1,1,0,0,0,0,1,0,-0.5547408378026305,0.68154529074209,-0.12915141599621718,14.8
57,1,74.6,4368.95,0,0,1,0,1,0,0,0,0.9767885976958255,0.3392572336216115,1.0084530716212345,4.25
11,1,79.15,827.7,0,1,0,0,0,1,0,0,-0.7298116152432648,0.4872703773554535,-0.34701190068046156,8.8
1,1,20.35,20.35,0,0,0,1,0,0,0,1,-1.64951068859475,-1.494177693210862,-1.9101110378782793,-50.0
12,1,21.05,262.05,0,0,0,1,1,0,0,0,-0.6690121449776787,-1.469238615096428,-0.9996913229949064,-49.3
3,1,94.6,279.55,1,1,0,0,0,0,1,0,-1.3774251677095442,0.9856050937835468,-0.9678681607184458,24.25
36,1,94.7,3512.5,0,1,0,0,0,0,1,0,0.36221479577601007,0.98881084149079,0.7964360387264261,24.35
16,1,94.25,1483.25,1,1,0,0,0,0,1,0,-0.448619898948372,0.9743830954957396,0.06467353528425292,23.9
65,1,72.45,4653.85,1,0,1,0,0,1,0,0,1.177533226731727,0.26909831075993224,1.0720591055221345,2.1
2,1,74.95,151.75,0,1,0,0,0,0,1,0,-1.5006572680319321,0.35066491088192586,-1.24852858319448,4.6
42,1,105.2,4400.75,1,1,0,0,0,0,1,0,0.5540920985342753,1.3241363584862924,1.0157034845606265,34.85
72,1,111.95,8033.1,0,0,0,1,1,0,0,0,1.3423997654271964,1.5384437954536672,1.6662798336552191,41.6
62,1,19.85,1253.65,0,0,0,1,1,0,0,0,1.1039196022329891,-1.512026878377857,-0.060338700952408196,-50.5
6,1,89.75,552.65,0,1,0,0,0,0,1,0,-1.0871551037834613,0.8298346116938526,-0.5983254330370898,19.4
48,1,20.05,1036.0,0,0,0,1,0,0,0,1,0.7316665616121936,-1.50488358869731,-0.19577390659143273,-50.3
35,1,108.95,4025.5,0,0,0,1,0,0,1,0,0.32860085336873746,1.44331192393616,0.927519026610231,38.6
52,1,19.65,928.4,0,0,1,0,0,1,0,0,0.8434416676242629,-1.519175046644072,-0.2707358616162137,-50.7
1,0,24.9,24.9,0,1,0,0,0,0,0,1,-1.64951068859475,-1.3330328230051482,-1.858767730479719,-45.45
6,1,82.85,460.25,1,1,0,0,0,0,1,0,-1.0871551037834613,0.6071908426308494,-0.7039208084633741,12.5
71,1,93.2,6506.15,0,0,0,1,0,1,0,0,1.3193994974194543,0.9406994425498253,1.4269891350245343,22.85
67,1,84.8,5598.3,0,0,1,0,1,0,0,0,1.2255857951871587,0.6702396902112157,1.2640539305607017,14.45
60,1,71.75,4374.55,0,0,1,0,0,0,1,0,1.0537615059970018,0.2462245154432805,1.009732724846287,1.4
23,0,30.35,678.75,0,1,0,0,1,0,0,0,-0.1235691070706996,-1.1426330399996243,-0.47368000981335046,-40.0
39,0,54.85,2191.7,0,0,1,0,1,0,0,0,0.46014457930192076,-0.31120170270266184,0.37634085772830417,-15.5
15,1,19.5,239.75,0,0,1,0,0,0,0,1,-0.5007629740697964,-1.524539404835723,-1.0426201508573474,-50.85
53,1,103.85,5485.5,1,1,0,0,0,0,1,0,0.8706501574850521,1.2811603234984021,1.2424594518319967,33.5
24,1,24.2,609.05,0,0,0,1,0,0,0,1,-0.08166574183383808,-1.357683655806887,-0.5402046690238227,-46.15
37,1,19.35,683.75,0,1,0,0,0,0,1,0,0.39533012829048825,-1.5299065574291648,-0.4691071122729602,-51.0
5,1,83.6,404.2,1,1,0,0,0,0,1,0,-1.1744883931411274,0.6314526193401564,-0.775937197485198,13.25
50,1,100.65,5189.75,0,0,1,0,0,0,1,0,0.7881601344608674,1.179132803639523,1.1842229446983426,30.3
54,1,94.1,5060.9,0,0,1,0,0,1,0,0,0.8975814827917186,0.9695727697811453,1.158074014257489,23.75
3,1,74.55,233.65,0,1,0,0,0,0,1,0,-1.3774251677095442,0.33762725897639534,-1.0548780632228156,4.2
68,1,108.45,7176.55,1,0,1,0,0,0,1,0,1.2493191910649597,1.427438777440126,1.5367127140448458,38.1
5,1,56.15,291.45,0,1,0,0,0,0,1,0,-1.1744883931411274,-0.26793575529964625,-0.9470655473347765,-14.2
33,1,20.35,689.75,0,0,0,1,0,0,0,1,0.25978882803406383,-1.494177693210862,-0.46365242291298586,-50.0
41,1,80.55,3263.9,0,0,1,0,0,0,1,0,0.5231909668554814,0.5326910733882436,0.7277066514853452,10.2
34,0,61.25,1993.2,0,0,1,0,0,0,0,1,0.29446662195478274,-0.09886071366245569,0.2976926256314961,-9.1
13,1,20.45,254.5,0,1,0,0,0,0,0,1,-0.6107472632943244,-1.4906114475160324,-1.0139103569021843,-49.9
20,1,18.9,347.65,0,1,0,0,0,1,0,0,-0.25541534333978894,-1.5460250040230676,-0.8565789021114469,-51.45
51,1,19.6,967.9,0,0,0,1,0,1,0,0,0.8159478490179468,-1.520962856900788,-0.24249935542919004,-50.75
3,1,91.5,242.95,1,1,0,0,0,1,0,0,-1.3774251677095442,0.8861071836173131,-1.036282271499252,21.15
41,1,45.2,1841.9,0,1,0,0,1,0,0,0,0.5231909668554814,-0.6347427928009792,0.23372093098823568,-25.15
13,1,19.45,232.1,0,1,0,0,0,1,0,0,-0.6107472632943244,-1.5263281441281547,-1.0580306244086102,-50.9
35,1,25.45,809.25,0,0,0,1,1,0,0,0,0.32860085336873746,-1.3136976171488357,-0.361728581597574,-44.9
12,1,80.85,866.45,1,1,0,0,1,0,0,0,-0.6690121449776787,0.5424168286778361,-0.31688182879445354,10.5
4,1,94.9,360.55,0,1,0,0,0,0,0,1,-1.2703041619828765,0.9952216219526298,-0.8373677152970616,24.55
43,0,49.05,2076.2,1,1,0,0,1,0,0,0,0.5845984244882567,-0.5051350686141726,0.33125889051715685,-21.3
12,0,29.3,355.9,0,1,0,0,0,0,0,1,-0.6690121449776787,-1.179118677294806,-0.8442327968189974,-41.05
68,1,105.3,7299.65,1,1,0,0,0,0,1,0,1.2493191910649597,1.327318215888104,1.5560203620434392,34.95
25,1,88.95,2291.2,1,1,0,0,0,0,1,0,-0.040679185263632685,0.8040843613119827,0.41377724116586184,18.6
7,1,20.25,129.15,0,0,1,0,0,0,0,1,-1.0064820089535154,-1.4977451279663099,-1.3155282930286754,-50.1
66,1,110.85,7491.75,1,0,1,0,0,0,1,0,1.2016586436086107,1.5035832448627924,1.5856703879628635,40.5
53,1,110.5,5835.5,0,0,1,0,0,0,1,0,0.8706501574850521,1.492486144741693,1.3084251368912045,40.15
63,1,109.4,7031.45,0,1,0,0,1,0,0,0,1.128668673171682,1.4575933631778997,1.5136344033735472,39.05
70,1,114.2,7723.9,1,0,0,1,1,0,0,0,1.2962219315344548,1.6096745018216077,1.6207540773492304,43.85
27,0,36.5,1032.0,1,1,0,0,1,0,0,0,0.038755248387426125,-0.9305841262905459,-0.1984540582246348,-33.85
1,1,70.75,70.75,1,1,0,0,0,0,0,1,-1.64951068859475,0.2135204416178826,-1.542158174682931,0.4
5,1,19.95,109.6,0,1,0,0,0,0,0,1,-1.1744883931411274,-1.5084546268396353,-1.3809073832541836,-50.4
37,1,19.6,727.8,0,0,1,0,0,0,0,1,0.39533012829048825,-1.520962856900788,-0.4298600047323809,-50.75
3,0,40.15,130.75,1,1,0,0,0,0,0,1,-1.3774251677095442,-0.8059295826926982,-1.3105107480786742,-30.2
12,1,76.6,893.0,0,1,0,0,0,0,1,0,-0.6690121449776787,0.4043938767592589,-0.2968132141043703,6.25
38,1,19.6,763.1,0,0,1,0,0,1,0,0,0.42796708369087405,-1.520962856900788,-0.39966813736803597,-50.75
9,1,85.3,781.4,0,1,0,0,0,1,0,0,-0.8604404110614414,0.6863895466927672,-0.3844244367040505,14.95
13,1,65.85,902.25,0,1,0,0,0,0,1,0,-0.6107472632943244,0.05279185196353556,-0.28992586222246464,-4.5
29,1,94.45,2653.65,1,1,0,0,0,0,1,0,0.1151106542720647,0.9807960246261562,0.5406579426996122,24.1
47,1,20.05,1016.7,0,0,0,1,0,1,0,0,0.7029412865073081,-1.50488358869731,-0.20877769667926926,-50.3
61,1,99.4,5943.65,0,1,0,0,1,0,0,0,1.0789523761275142,1.1392165627891426,1.3282100563933927,29.05
16,1,20.0,275.7,0,1,0,0,0,0,0,1,-0.448619898948372,-1.5066689564812639,-0.9747393509717455,-50.35
41,1,78.45,3126.45,0,0,0,1,0,0,1,0,0.5231909668554814,0.4645389063022084,0.6880135926792111,8.1
43,1,25.1,1070.15,0,0,0,1,0,0,1,0,0.5845984244882567,-1.325998489888434,-0.17320068344421388,-45.25
36,1,97.35,3457.9,1,1,0,0,1,0,0,0,0.36221479577601007,1.0736771012293334,0.781659801538775,27.0
6,1,55.0,340.4,0,1,0,0,0,0,1,0,-1.0871551037834613,-0.30620585042693377,-0.8676098691387839,-15.35
58,1,71.1,4299.2,0,0,1,0,0,1,0,0,1.002685710588044,0.22497053485219173,0.9924110141386557,0.75
19,1,61.55,1093.2,0,1,0,0,0,1,0,0,-0.30165965002809025,-0.08894661391659807,-0.15826655039509688,-8.8
11,1,45.9,521.9,0,1,0,0,1,0,0,0,-0.7298116152432648,-0.6111223409259655,-0.6318984657599235,-24.45
39,0,40.3,1630.4,0,0,1,0,1,0,0,0,0.46014457930192076,-0.8008241076666798,0.1373679177968616,-30.05
8,1,87.1,713.6,0,1,0,0,0,0,1,0,-0.9312131934186263,0.7444741934175301,-0.4423135298448796,16.75
26,1,49.5,1265.65,0,1,0,0,0,0,0,1,-0.0005552316562695923,-0.4900334679092779,-0.05339904053296362,-20.85
53,1,73.8,4003.85,0,1,0,0,0,1,0,0,0.8706501574850521,0.31316839516330036,0.9222469484252788,3.45
70,1,19.2,1401.4,0,0,0,1,0,0,0,1,1.2962219315344548,-1.5352765264941346,0.02188025111754371,-51.15
1,0,45.3,45.3,1,1,0,0,0,0,0,1,-1.64951068859475,-0.6313668917649817,-1.688335969144807,-25.05
59,1,25.0,1510.5,0,0,0,1,0,0,0,1,1.0283412722014162,-1.3295151750454717,0.07852920524890811,-45.35
2,1,94.95,178.1,1,1,0,0,0,0,1,0,-1.5006572680319321,0.9968241683138317,-1.179186638657913,24.6
7,0,35.3,264.8,0,0,1,0,0,0,0,1,-1.0064820089535154,-0.9717515279473702,-0.9945879003515602,-35.05
12,1,44.55,480.6,1,1,0,0,0,0,1,0,-0.6690121449776787,-0.6566988815864312,-0.6793922970597776,-25.8
59,1,76.75,4541.9,0,0,1,0,0,1,0,0,1.0283412722014162,0.4092742712231548,1.0474216770047935,6.4
61,1,81.0,4976.15,0,0,0,1,1,0,0,0,1.0789523761275142,0.5472787543993771,1.1406026417468018,10.65
72,1,105.55,7542.25,0,0,0,1,1,0,0,0,1.3423997654271964,1.3352719278365521,1.5933705604194188,35.2
13,1,18.8,251.25,0,1,0,0,0,0,0,1,-0.6107472632943244,-1.5496103849421858,-1.020127834819871,-51.55
64,1,24.9,1595.5,0,0,1,0,0,0,0,1,1.1532048597782154,-1.3330328230051482,0.1205840912544973,-45.45
1,0,23.45,23.45,1,1,0,0,0,0,1,0,-1.64951068859475,-1.384149443574871,-1.8743430709920013,-46.9
10,1,64.9,685.55,0,0,1,0,0,0,0,1,-0.7934821062361607,0.021534871328886065,-0.467466971455167,-5.45
65,1,61.35,3874.1,0,0,1,0,1,0,0,0,1.177533226731727,-0.09555563670603143,0.8901970671179988,-9.0
62,1,113.95,6891.4,0,0,0,1,0,0,0,1,1.1039196022329891,1.6017649035007786,1.4910196624070067,43.6
55,1,90.15,4916.95,0,0,1,0,0,0,1,0,0.9242434306301404,0.8427036705879682,1.1282662461186066,19.8
25,1,54.1,1373.0,0,1,0,0,0,0,1,0,-0.040679185263632685,-0.3361953455061045,0.006596330083133336,-16.25
1,0,29.7,29.7,1,1,0,0,0,0,0,1,-1.64951068859475,-1.165208941116234,-1.8114551764841729,-40.65
1,1,49.8,49.8,0,1,0,0,0,1,0,0,-1.64951068859475,-0.47997105905413284,-1.658723203896587,-20.55
59,1,101.1,6039.9,1,1,0,0,0,0,1,0,1.0283412722014162,1.1934940776483733,1.345593258424025,30.75
64,1,24.4,1548.65,0,0,0,1,1,0,0,0,1.1532048597782154,-1.3506356453588801,0.09761721263263949,-45.95
36,1,95.0,3440.25,0,1,0,0,1,0,0,0,0.36221479577601007,0.9984266552397718,0.7768460029433467,24.65
3,1,50.65,151.3,1,1,0,0,0,0,0,1,-1.3774251677095442,-0.4514837757834416,-1.24978789442882,-19.7
61,1,69.9,4226.7,0,0,0,1,0,0,0,1,1.0789523761275142,0.18569647765229796,0.9755292396494459,-0.45
26,0,39.95,1023.75,0,0,1,0,1,0,0,0,-0.0005552316562695923,-0.812738944334331,-0.20400643420996392,-30.4
1,1,55.4,55.4,1,1,0,0,0,0,1,0,-1.64951068859475,-0.2928882261445963,-1.6244916588309954,-14.95
1,1,90.6,90.6,1,1,0,0,0,0,1,0,-1.64951068859475,0.8571765590171583,-1.4533233924823965,20.25
68,1,103.25,7074.4,0,0,0,1,0,1,0,0,1.2493191910649597,1.2620472483060703,1.5205023971715774,32.9
2,1,86.85,156.35,1,1,0,0,0,0,0,1,-1.5006572680319321,0.7364119709954332,-1.2358118492300765,16.5
72,1,94.25,6849.75,0,0,0,1,1,0,0,0,1.3423997654271964,0.9743830954957396,1.4842280441523428,23.9
71,0,47.05,3263.6,0,0,0,1,0,0,1,0,1.3193994974194543,-0.5723715738369634,0.7276213876609902,-23.3
57,1,20.55,1252.85,0,0,0,1,0,1,0,0,0.9767885976958255,-1.4870463849448152,-0.060803103930193704,-49.8
4,1,19.65,67.55,0,1,0,0,0,0,0,1,-1.2703041619828765,-1.519175046644072,-1.5581514357588997,-50.7
1,1,70.2,70.2,0,1,0,0,0,0,1,0,-1.64951068859475,0.19551939674689062,-1.5448685865337644,-0.15
72,1,81.0,5750.0,0,0,0,1,0,1,0,0,1.3423997654271964,0.5472787543993771,1.2925891692612657,10.65
21,1,75.9,1549.75,0,0,1,0,1,0,0,0,-0.21037318606620267,0.3816098016010667,0.09816235935088202,5.55
71,1,24.7,1810.55,0,0,0,1,1,0,0,0,1.3193994974194543,-1.3400710232945148,0.21997864119262678,-45.65
29,1,99.05,2952.85,1,1,0,0,1,0,0,0,0.1151106542720647,1.128033694293521,0.635974952010968,28.7
69,1,110.25,7467.55,0,0,0,1,0,1,0,0,1.2728631746441463,1.4845581270652866,1.581966666013477,39.9
64,1,85.0,5484.4,0,0,0,1,0,1,0,0,1.1532048597782154,0.6767004344382893,1.2422472422863373,14.65
16,1,19.75,294.9,0,1,0,0,0,1,0,0,-0.448619898948372,-1.5156003495469343,-0.9411529071789931,-50.6
4,1,23.9,97.5,0,0,1,0,0,0,1,0,-1.2703041619828765,-1.36826314903996,-1.425830230608273,-46.45
52,1,111.25,5916.45,1,0,1,0,0,1,0,0,0.8434416676242629,1.5162626195058757,1.3232595562011007,40.9
2,1,55.1,113.35,1,1,0,0,0,0,0,1,-1.5006572680319321,-0.3028758114851602,-1.3677328937941013,-15.25
1,1,19.95,19.95,0,1,0,0,0,0,0,1,-1.64951068859475,-1.5084546268396353,-1.9150036654364724,-50.4
18,0,25.15,476.8,0,1,0,0,0,0,0,1,-0.34920082513285305,-1.3242405071250152,-0.6839130024572937,-45.2
2,1,54.15,101.65,0,1,0,0,0,0,0,1,-1.5006572680319321,-0.3345283528631153,-1.4099805339003315,-16.2
19,1,59.8,1130.85,0,1,0,0,0,0,0,1,-0.30165965002809025,-0.14682712958585023,-0.13437046177047537,-10.55
40,1,83.85,3532.25,0,1,0,0,1,0,0,0,0.4918803330743284,0.6395364702354897,0.801738704819518,13.5
66,1,104.9,6891.45,0,0,1,0,0,0,1,0,1.2016586436086107,1.3145895059240804,1.4910277971743027,34.55
21,1,75.3,1570.7,0,1,0,0,0,0,0,1,-0.21037318606620267,0.3620688471703675,0.10849024235679017,4.95
8,1,66.65,520.95,0,1,0,0,0,0,1,0,-0.9312131934186263,0.07908899098053182,-0.6329588966779403,-3.7
72,1,109.5,7854.9,0,0,0,1,0,1,0,0,1.3423997654271964,1.4607664531344693,1.6402052772736273,39.15
48,1,73.85,3581.4,0,0,1,0,1,0,0,0,0.7316665616121936,0.31479952724886373,0.8148395647691155,3.5
69,1,19.3,1447.9,0,0,0,1,1,0,0,0,1.2728631746441463,-1.5316962330766368,0.04641343868184335,-51.05
72,1,118.2,8547.15,0,0,0,1,0,0,1,0,1.3423997654271964,1.736063835763841,1.7391530399680293,47.85
14,1,51.45,727.85,0,0,1,0,0,1,0,0,-0.5547408378026305,-0.42470268959896124,-0.4298164756335794,-18.9
6,1,59.45,357.6,0,1,0,0,0,0,1,0,-1.0871551037834613,-0.15841736054140812,-0.8417152807844897,-10.9
8,1,19.5,159.35,0,0,0,1,1,0,0,0,-0.9312131934186263,-1.524539404835723,-1.2276671235237973,-50.85
17,1,19.55,280.85,0,0,1,0,0,0,0,1,-0.3981465169371277,-1.5227509760296476,-0.9655639192028254,-50.8
65,1,93.55,6069.25,0,0,1,0,0,0,1,0,1.177533226731727,0.9519302815209447,1.3508528463645306,23.2
57,1,59.3,3274.35,0,0,1,0,0,0,0,1,0.9767885976958255,-0.1633860630544308,0.730673031181427,-11.05
13,1,102.25,1359.0,1,1,0,0,0,1,0,0,-0.6107472632943244,1.230174696941501,-0.0010249266676661502,31.9
19,1,95.9,1777.9,1,1,0,0,0,1,0,0,-0.30165965002809025,1.0272612941054455,0.20547644082316494,25.55
56,1,109.8,6109.65,0,0,1,0,1,0,0,0,0.950643434792482,1.4702844975596772,1.3580616567097867,39.45
14,1,78.1,1122.4,0,1,0,0,0,0,1,0,-0.5547408378026305,0.4531678320660493,-0.13968135571535836,7.75
52,0,39.9,2020.9,0,1,0,0,0,0,1,0,0.8434416676242629,-0.8144416541708763,0.30900890967833516,-30.45
58,1,64.9,3795.45,0,0,0,1,0,1,0,0,1.002685710588044,0.021534871328886065,0.8703775949201592,-5.45
47,1,95.05,4504.55,1,1,0,0,0,0,1,0,0.7029412865073081,1.000029082763611,1.0391010611826523,24.7
67,0,53.4,3579.15,0,1,0,0,0,1,0,0,1.2255857951871587,-0.35954459548047285,0.8142427708842311,-16.95
2,0,24.9,49.7,0,1,0,0,0,1,0,0,-1.5006572680319321,-1.3330328230051482,-1.6593595526093148,-45.45
6,1,44.7,276.5,0,1,0,0,0,1,0,0,-1.0871551037834613,-0.651630123937575,-0.9733057234152982,-25.65
71,1,114.0,8175.9,0,0,0,1,1,0,0,0,1.3193994974194543,1.6033469210285458,1.6868647221928403,43.65
46,1,20.25,890.35,0,0,0,1,1,0,0,0,0.6738832112071088,-1.4977451279663099,-0.29879614682506955,-50.1
5,1,53.85,259.8,1,1,0,0,0,1,0,0,-1.1744883931411274,-0.344531925824614,-1.0038965596517047,-16.5
67,1,83.85,5588.8,0,1,0,0,1,0,0,0,1.2255857951871587,0.6395364702354897,1.2622478364301326,13.5
3,1,20.2,50.6,0,1,0,0,1,0,0,0,-1.3774251677095442,-1.4995292931128832,-1.6536657881195795,-50.15
3,1,19.95,58.0,0,1,0,0,0,0,0,1,-1.3774251677095442,-1.5084546268396353,-1.6094566242077712,-50.4
52,1,104.2,5568.35,1,1,0,0,0,0,1,0,0.8434416676242629,1.2923060200985366,1.258352191748003,33.85
42,1,50.25,2203.65,1,1,0,0,0,0,1,0,0.5540920985342753,-0.4648853659079494,0.38090316584995654,-20.1
50,1,20.35,938.95,0,0,1,0,0,0,0,1,0.7881601344608674,-1.494177693210862,-0.26310785557236765,-50.0
23,1,90.0,2024.1,0,1,0,0,0,0,1,0,-0.1235691070706996,0.8378782454755856,0.31030873389623953,19.65
67,0,54.2,3623.95,0,0,0,1,0,1,0,0,1.2255857951871587,-0.3328614677826038,0.8260732720602527,-16.15
25,1,99.5,2369.05,1,1,0,0,0,0,1,0,-0.040679185263632685,1.1424111580581373,0.44223072679632464,29.15
39,1,99.1,3877.95,0,0,1,0,0,0,0,1,0.46014457930192076,1.1296314171832205,0.8911595126498376,28.75
69,1,66.9,4577.9,0,0,0,1,0,0,0,1,1.2728631746441463,0.08730229651002688,1.0553933522170789,-3.45
1,0,25.85,25.85,0,0,1,0,0,0,0,1,-1.64951068859475,-1.2996536468049955,-1.8489129212948692,-44.5
32,1,91.05,2871.5,0,1,0,0,0,0,1,0,0.224542435670572,0.8716443878634212,0.6108004570402212,20.7
9,1,71.0,672.55,1,1,0,0,0,0,1,0,-0.8604404110614414,0.2216994841498177,-0.4793854095111751,0.65
16,1,93.2,1573.7,1,1,0,0,0,1,0,0,-0.448619898948372,0.9406994425498253,0.10996074912836039,22.85
60,1,20.95,1270.55,0,0,0,1,1,0,0,0,1.0537615059970018,-1.4727978491358704,-0.05057945468703987,-49.4
72,1,109.2,7711.45,0,0,0,1,1,0,0,0,1.3423997654271964,1.451246569353252,1.6188926902829608,38.85
5,1,19.35,126.05,1,1,0,0,0,0,0,1,-1.1744883931411274,-1.5299065574291648,-1.3253823337644517,-51.0
26,1,85.8,2193.65,0,1,0,0,0,1,0,0,-0.0005552316562695923,0.702532744965208,0.3770866000364739,15.45
3,1,19.85,64.55,1,1,0,0,0,0,0,1,-1.3774251677095442,-1.512026878377857,-1.573659592227047,-50.5
2,1,19.65,31.2,0,1,0,0,0,0,1,0,-1.5006572680319321,-1.519175046644072,-1.797809900509636,-50.7
2,1,20.5,38.25,0,0,1,0,1,0,0,0,-1.5006572680319321,-1.4888287687087969,-1.739381114322797,-49.85
36,1,89.65,3348.1,0,0,1,0,0,1,0,0,0.36221479577601007,0.8266167168070175,0.7514095834503455,19.3
7,1,74.35,533.6,0,1,0,0,0,0,0,1,-1.0064820089535154,0.3311065920591163,-0.6189548867255237,4.0
60,0,49.45,2907.55,0,0,0,1,0,1,0,0,1.0537615059970018,-0.4917109490419371,0.6220212719768896,-20.9
19,1,89.1,1620.8,0,1,0,0,0,0,1,0,-0.30165965002809025,0.8089137705883406,0.13277810160517592,18.75
45,1,75.15,3480.35,0,0,0,1,0,1,0,0,0.6444812735320022,0.35718190279925044,0.7877563101859096,4.8
4,1,70.65,293.85,0,1,0,0,0,0,1,0,-1.2703041619828765,0.21024825702730743,-0.9429469336429164,0.3
31,1,104.2,3243.45,1,1,0,0,0,0,1,0,0.18870045504800334,1.2923060200985366,0.7218810619912749,33.85
47,1,90.05,4137.2,0,1,0,0,0,0,1,0,0.7029412865073081,0.8394867833687001,0.9543882482988807,19.7
1,1,79.25,79.25,1,1,0,0,0,0,1,0,-1.64951068859475,0.4905165741660552,-1.5021191648013277,8.9
1,1,44.9,44.9,1,1,0,0,1,0,0,0,-1.64951068859475,-0.6448736214298214,-1.691070694658139,-25.45
1,1,19.4,19.4,0,1,0,0,0,1,0,0,-1.64951068859475,-1.5281171947201795,-1.9218462096457032,-50.95
59,1,88.75,5348.65,0,1,0,0,0,1,0,0,1.0283412722014162,0.7976442570798268,1.2158112139863506,18.4
10,1,70.1,659.65,1,1,0,0,0,0,1,0,-0.7934821062361607,0.19224541829835382,-0.49138314910993064,-0.25
35,1,91.0,3180.5,0,1,0,0,0,1,0,0,0.32860085336873746,0.8700371003549093,0.7037746976531754,20.65
4,0,29.65,118.5,1,1,0,0,0,0,1,0,-1.2703041619828765,-1.166946949335561,-1.3501557179887915,-40.7
32,1,90.8,3023.85,0,0,1,0,0,0,1,0,0.224542435670572,0.8636073282300478,0.6575269542243906,20.45
43,1,77.85,3365.85,1,1,0,0,0,0,1,0,0.5845984244882567,0.44504344434606363,0.7563494389282946,7.5
4,1,54.3,195.3,1,1,0,0,0,0,1,0,-1.2703041619828765,-0.329528019891768,-1.1379420874820854,-16.05
54,1,18.95,1031.1,0,0,0,1,0,0,0,1,0.8975814827917186,-1.5442327947830372,-0.1990581597481191,-51.4
11,1,95.15,997.65,1,1,0,0,1,0,0,0,-0.7298116152432648,1.0032337597374361,-0.22179485764058907,24.8
66,1,102.4,6471.85,0,0,0,1,1,0,0,0,1.2016586436086107,1.234956975214023,1.421152332547266,32.05
61,1,99.9,6241.35,0,0,1,0,0,0,1,0,1.0789523761275142,1.1551872792359332,1.381317333862444,29.55
72,1,88.7,6501.35,0,0,0,1,0,1,0,0,1.3423997654271964,0.7960340715071536,1.4261737073527516,18.35
44,0,54.3,2317.1,0,0,1,0,0,0,1,0,0.6147237935498152,-0.329528019891768,0.423322467279772,-16.05
41,1,55.7,2237.55,0,1,0,0,1,0,0,0,0.5231909668554814,-0.2829044212161619,0.3937459200992059,-14.65
